,Seniority,Time,Age,Records,Expenses,Income,Assets,Debt,Amount,Price,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
2300,2,18,38,1,90,148.0,0.0,0.0,300,400,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2305,2,60,53,1,60,40.0,5000.0,0.0,850,884,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2308,2,60,29,2,60,80.0,4000.0,0.0,1000,1248,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2311,14,36,43,2,96,212.0,0.0,0.0,600,750,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2315,1,48,41,1,89,136.0,0.0,0.0,1070,1378,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2322,0,36,22,1,35,,0.0,0.0,800,800,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
2324,2,60,34,2,35,103.0,0.0,0.0,1250,1293,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2326,10,36,40,1,115,100.0,0.0,0.0,375,375,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2330,1,24,51,2,180,,65000.0,0.0,1500,1753,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2337,1,48,28,2,60,129.0,0.0,0.0,1300,1608,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2349,4,36,22,1,35,58.0,1000.0,0.0,400,525,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2356,3,60,41,2,35,90.0,0.0,0.0,949,949,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2357,0,60,23,1,45,120.0,4000.0,1000.0,1200,1476,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2368,15,48,50,1,60,,5000.0,0.0,1800,2417,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2378,5,60,26,2,35,142.0,5500.0,3800.0,950,977,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2381,2,36,23,1,43,79.0,0.0,0.0,900,1000,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2386,20,48,45,1,35,,0.0,0.0,900,1300,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2403,0,36,35,1,75,,0.0,0.0,1450,1500,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2410,5,48,24,1,35,139.0,2000.0,0.0,1000,1492,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2412,1,24,23,1,35,70.0,0.0,0.0,500,640,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2418,1,60,36,1,60,60.0,0.0,0.0,1400,1612,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2421,2,36,32,1,75,80.0,2500.0,0.0,1300,1813,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2428,27,60,58,1,60,60.0,15000.0,0.0,1450,1657,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2430,2,48,48,2,109,193.0,0.0,0.0,1140,1143,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2433,1,48,21,1,35,60.0,0.0,0.0,1350,1601,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2444,0,48,42,1,75,,0.0,0.0,1300,1400,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2448,3,48,53,1,75,60.0,,,1500,1637,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2454,1,30,23,1,35,60.0,0.0,0.0,800,1452,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2457,5,36,48,1,97,365.0,0.0,0.0,1300,1736,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2460,4,60,46,1,70,100.0,0.0,0.0,2400,2500,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2466,0,60,23,1,35,,0.0,0.0,700,969,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
2468,16,60,40,1,82,71.0,0.0,0.0,2000,2250,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2489,0,60,32,1,35,,0.0,0.0,600,1690,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
2497,2,60,23,2,35,75.0,0.0,0.0,1100,1139,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2506,2,60,22,1,35,60.0,2800.0,0.0,1300,1422,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2507,0,36,30,1,60,48.0,7000.0,0.0,300,365,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2514,2,60,20,1,46,108.0,0.0,0.0,1200,1300,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2528,2,24,30,1,53,80.0,0.0,0.0,500,975,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2529,20,48,47,1,45,66.0,,0.0,1200,1668,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2538,0,6,33,2,45,240.0,4500.0,0.0,675,1146,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2540,8,60,41,1,45,62.0,0.0,0.0,1800,2101,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2546,0,24,42,2,103,283.0,0.0,0.0,1897,2517,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2557,14,48,29,1,75,131.0,4000.0,0.0,980,2981,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2576,5,60,42,2,113,83.0,0.0,0.0,1530,1530,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2577,0,60,38,2,45,,0.0,0.0,1500,1700,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2579,0,24,20,1,35,66.0,0.0,0.0,550,550,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2590,2,48,41,1,60,142.0,4000.0,0.0,2000,2465,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2595,4,36,54,1,60,,0.0,0.0,250,350,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2598,1,60,19,1,45,128.0,9500.0,2800.0,1300,1540,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2599,7,60,31,1,60,92.0,3500.0,991.0,1050,1158,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2604,1,48,22,1,35,,10000.0,0.0,650,722,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2606,5,48,48,2,65,50.0,0.0,0.0,1200,1487,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2609,1,60,53,1,35,140.0,8000.0,0.0,1600,2222,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2612,1,36,40,1,79,38.0,0.0,0.0,400,400,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2614,2,60,42,1,45,35.0,6000.0,0.0,650,865,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2625,16,36,30,1,45,82.0,4500.0,0.0,800,975,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2633,8,36,27,1,35,53.0,0.0,0.0,225,350,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2634,1,36,38,1,90,49.0,7000.0,300.0,1200,1619,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2642,7,24,31,1,35,67.0,0.0,0.0,200,2000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2650,0,48,45,2,45,,0.0,0.0,1000,1135,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2651,0,60,51,1,60,,0.0,0.0,1300,1321,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2652,15,24,34,1,35,,,,1300,2099,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2665,3,24,28,1,35,51.0,0.0,0.0,800,1750,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
2667,5,36,40,2,35,,0.0,0.0,1800,2800,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2673,0,60,43,2,60,85.0,4000.0,0.0,1500,1813,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2675,30,60,61,2,35,,60000.0,0.0,950,1015,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2681,3,36,23,1,53,178.0,0.0,0.0,1600,2000,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2682,0,6,37,2,35,,0.0,0.0,760,768,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2689,5,48,46,1,75,91.0,6000.0,0.0,4500,6222,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2691,0,36,54,1,60,35.0,20000.0,0.0,1000,1613,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2695,1,48,40,1,45,,4000.0,0.0,750,1720,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2698,1,48,25,1,35,63.0,3500.0,0.0,890,890,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2701,5,48,40,2,75,115.0,20000.0,100.0,1200,1800,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2713,6,60,23,1,35,50.0,0.0,0.0,1200,1830,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2716,1,48,27,1,35,93.0,6000.0,0.0,550,818,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2722,10,24,36,1,60,,0.0,0.0,240,240,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2728,2,36,32,1,51,58.0,0.0,0.0,500,615,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2730,1,48,23,1,35,147.0,0.0,0.0,1000,1843,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
2731,2,60,38,2,75,77.0,13000.0,5000.0,1805,1805,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2749,5,48,40,2,35,87.0,5000.0,0.0,600,1258,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2754,8,60,49,1,105,43.0,3000.0,0.0,1200,1451,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2762,1,36,24,2,35,120.0,0.0,0.0,250,750,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2768,5,36,28,1,60,,0.0,0.0,900,1200,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2770,10,48,37,1,60,150.0,1000.0,0.0,1200,1350,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2774,2,60,22,1,35,58.0,12000.0,0.0,1450,1600,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
2779,0,60,23,1,35,,0.0,0.0,1000,1084,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
2786,25,60,44,2,35,100.0,3500.0,360.0,1050,1606,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2791,10,60,37,1,35,92.0,3000.0,0.0,1500,1635,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2799,2,36,55,1,35,87.0,10000.0,0.0,1150,2000,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2802,1,24,21,1,35,60.0,0.0,0.0,900,1486,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2814,0,36,41,2,35,,0.0,0.0,1000,1600,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2815,3,36,61,1,41,57.0,12000.0,0.0,2500,3559,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2818,4,60,26,1,35,52.0,0.0,0.0,1050,1372,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2824,4,60,35,2,45,,15000.0,3000.0,2000,2477,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2826,2,60,32,2,60,260.0,2500.0,450.0,1800,2400,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2832,4,60,42,1,105,88.0,3500.0,108.0,1000,1025,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2839,2,60,32,2,60,101.0,7000.0,2500.0,1600,1850,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2841,5,72,29,1,45,92.0,1500.0,850.0,1450,1516,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2842,1,36,40,2,75,150.0,0.0,0.0,800,800,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2844,1,48,34,1,60,45.0,2500.0,0.0,1000,1476,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2853,0,36,42,1,75,,7000.0,0.0,2500,3058,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2854,15,60,31,2,45,96.0,4000.0,0.0,960,1031,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2862,0,36,34,1,44,85.0,0.0,0.0,325,375,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2866,1,48,22,1,35,52.0,0.0,0.0,1200,1442,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2878,5,60,29,1,56,105.0,0.0,0.0,1350,1396,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2881,3,60,34,1,45,,0.0,0.0,1000,1625,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2885,4,36,34,1,73,126.0,0.0,0.0,1000,1250,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2896,0,60,24,1,35,104.0,7000.0,2500.0,1350,1425,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2913,1,48,36,1,60,150.0,0.0,0.0,1000,1148,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2921,2,60,41,1,44,90.0,0.0,0.0,1800,2213,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2930,4,60,43,2,45,109.0,0.0,0.0,1050,1530,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2934,5,24,28,2,35,,0.0,0.0,400,640,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2947,0,48,49,1,52,72.0,0.0,0.0,500,950,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2948,4,60,34,1,43,80.0,0.0,0.0,1500,2218,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2949,2,36,29,1,35,71.0,3000.0,0.0,950,1300,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2950,15,48,50,2,60,,,,4000,6146,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2959,1,60,32,2,35,114.0,4000.0,500.0,1150,1661,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2972,15,60,50,2,35,25.0,15000.0,2520.0,880,951,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2982,5,36,35,1,45,,2000.0,0.0,750,975,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2990,0,36,27,1,45,,3500.0,1500.0,600,780,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2992,1,36,44,2,54,88.0,0.0,0.0,500,650,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2993,16,60,44,1,35,150.0,2500.0,400.0,2000,2190,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2995,10,18,47,2,45,,,,700,1428,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3014,3,24,47,1,60,116.0,4000.0,1500.0,800,1000,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3018,15,48,49,2,60,112.0,2000.0,1000.0,900,960,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3019,2,60,40,2,104,138.0,5000.0,300.0,1700,1879,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3022,3,36,53,1,105,84.0,2500.0,500.0,700,890,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3025,0,60,27,1,60,,0.0,0.0,1400,1453,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
3030,6,60,29,1,35,,3500.0,0.0,1000,1183,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
3033,0,60,39,1,35,85.0,1500.0,0.0,1270,1405,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
3035,18,18,38,2,60,93.0,20000.0,0.0,950,1350,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3037,1,48,63,1,35,,2000.0,0.0,500,1400,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3044,5,48,28,1,35,173.0,0.0,0.0,1600,1630,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
3053,29,60,55,2,45,100.0,0.0,0.0,1400,1530,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3056,2,12,32,2,45,60.0,3000.0,0.0,1000,1800,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
3067,0,12,23,1,43,80.0,0.0,0.0,200,1200,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3072,0,60,22,1,35,49.0,0.0,0.0,1250,1316,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
3076,0,48,42,2,60,119.0,15000.0,0.0,800,800,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3079,8,60,58,1,35,,0.0,0.0,1700,2136,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3105,10,60,38,2,60,,8000.0,0.0,2200,2387,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3110,2,24,41,2,90,19.0,5000.0,0.0,800,1900,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
3116,10,48,35,1,45,63.0,5000.0,350.0,1000,1580,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
3127,0,60,36,1,47,121.0,0.0,0.0,900,1423,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3129,10,60,30,1,35,123.0,2000.0,0.0,1600,1600,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3130,10,60,62,1,60,78.0,6000.0,0.0,1130,1130,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
3136,0,36,19,1,35,100.0,0.0,0.0,650,650,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
3138,10,48,63,2,35,,3000.0,0.0,4000,4769,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3141,2,60,25,2,35,65.0,0.0,0.0,1500,1892,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
3148,7,60,34,1,45,119.0,4000.0,0.0,2000,2221,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
3152,14,60,38,2,60,145.0,5000.0,2400.0,1200,1383,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
3172,14,18,28,1,45,68.0,3000.0,0.0,200,400,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3180,10,18,45,2,35,47.0,4000.0,350.0,375,475,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
3184,0,42,41,1,60,,4000.0,0.0,2000,2516,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3186,4,48,43,2,45,,10000.0,0.0,1200,1518,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3191,0,60,34,1,35,107.0,3000.0,2500.0,1000,1189,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
3193,2,60,33,1,45,77.0,2500.0,0.0,1000,1197,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
3210,3,48,28,1,35,79.0,0.0,0.0,1400,1958,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
3216,0,60,32,1,45,77.0,4000.0,0.0,1750,2200,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3217,14,36,31,1,60,,,,700,1100,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3222,0,48,56,1,45,105.0,25000.0,0.0,1900,2150,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3227,5,60,36,2,66,61.0,0.0,0.0,1100,1243,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3228,20,24,59,1,35,,,0.0,900,1059,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3229,1,36,46,1,82,72.0,0.0,0.0,850,1418,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3233,15,60,32,1,60,105.0,7000.0,3700.0,1200,1204,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
3236,2,24,32,2,35,,0.0,0.0,1700,2800,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3244,6,48,39,1,75,,6000.0,0.0,1000,1177,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3249,8,60,34,2,80,200.0,0.0,0.0,1200,1800,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3250,0,36,23,1,44,88.0,0.0,0.0,450,495,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3255,1,60,23,1,35,100.0,0.0,0.0,1600,1642,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
3263,8,36,45,2,45,314.0,18000.0,0.0,2800,2960,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3266,0,60,47,2,60,50.0,15000.0,0.0,1300,1841,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
3269,2,60,35,2,75,130.0,0.0,0.0,1450,1480,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
3271,1,36,23,1,54,88.0,0.0,0.0,600,750,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3273,0,48,28,1,35,65.0,3000.0,0.0,800,1800,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
3275,3,48,38,2,45,125.0,5000.0,0.0,1285,1311,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
3277,4,60,34,2,100,247.0,0.0,0.0,1700,2278,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3278,10,48,54,1,60,80.0,0.0,0.0,1100,1423,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
3281,0,24,35,1,35,60.0,0.0,0.0,800,1560,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
3282,0,36,24,2,60,169.0,1500.0,0.0,690,790,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
3283,5,42,32,1,60,96.0,6000.0,800.0,1700,2349,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
3284,1,48,24,1,45,59.0,3000.0,1600.0,500,500,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
3285,3,60,45,1,60,,5000.0,0.0,1370,1403,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3287,2,36,30,1,35,,15000.0,0.0,2000,2600,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
3302,2,48,25,1,35,48.0,6500.0,0.0,900,912,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
3304,1,48,23,1,35,72.0,0.0,0.0,1078,1079,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
3310,0,48,34,1,35,,4000.0,0.0,2370,2540,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
3322,1,24,56,2,45,151.0,7500.0,0.0,800,1300,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
3326,2,36,54,2,35,352.0,30000.0,0.0,750,1061,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
3328,1,48,40,2,35,80.0,3500.0,0.0,1100,1144,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
3337,10,60,26,1,35,73.0,4000.0,2000.0,1700,1900,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
3343,1,36,24,2,35,50.0,0.0,0.0,1750,1850,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
3348,0,48,30,2,35,274.0,0.0,0.0,2000,2354,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
3350,10,24,39,2,55,195.0,0.0,0.0,400,435,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3351,1,36,23,1,35,70.0,2000.0,0.0,1050,1410,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
3352,1,60,53,2,35,,30000.0,0.0,1900,2362,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3359,2,60,22,2,60,125.0,0.0,0.0,1100,1281,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
3363,7,60,32,1,46,111.0,0.0,0.0,1200,1373,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3365,2,48,31,1,45,,0.0,0.0,1300,1300,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3371,1,36,44,2,54,90.0,0.0,0.0,1500,2100,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3373,2,60,32,1,60,75.0,5500.0,1500.0,1400,1732,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
3380,0,60,27,1,35,74.0,5000.0,2500.0,1550,1555,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
3385,3,60,29,1,35,128.0,0.0,0.0,1100,1350,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
3391,1,60,33,1,35,96.0,0.0,0.0,700,1640,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
3398,5,48,22,1,51,156.0,0.0,0.0,1500,1564,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3403,4,60,38,1,79,188.0,3000.0,1500.0,1350,1624,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3410,1,60,27,2,45,62.0,7000.0,4500.0,1650,2060,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
3415,2,60,38,1,60,150.0,4000.0,0.0,1000,1270,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
3416,6,36,32,2,60,149.0,8000.0,3000.0,950,950,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3424,2,36,28,1,42,67.0,0.0,0.0,150,898,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3436,18,48,53,2,51,164.0,0.0,0.0,1000,1295,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3445,7,60,38,2,60,40.0,6000.0,0.0,1500,1610,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3446,2,36,19,1,35,45.0,0.0,0.0,600,790,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
3447,2,60,54,2,35,180.0,8000.0,0.0,1000,1130,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
3448,2,18,25,1,44,85.0,0.0,0.0,320,425,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3451,25,36,55,1,35,,3000.0,0.0,500,600,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3453,5,36,43,1,75,192.0,15000.0,0.0,1500,2448,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3454,5,60,53,1,35,,0.0,0.0,2000,2365,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
3455,1,60,28,1,60,174.0,6000.0,720.0,1650,1930,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
3456,3,36,33,2,45,,0.0,0.0,375,870,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3458,3,60,22,2,35,178.0,9000.0,3000.0,1500,1528,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3459,4,36,23,1,46,108.0,0.0,0.0,315,315,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3467,2,60,37,2,60,120.0,3000.0,1380.0,1000,1582,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3492,2,60,32,1,45,150.0,0.0,0.0,1450,1850,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
3497,2,48,27,1,35,125.0,0.0,0.0,870,1480,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
